opinion_id,product_name,sentiment,opinion,score,date,neg,neu,pos,compound,vader_sentiment
154,LumaBrew Smart Coffee Maker,negative,"Sometimes the machine fails to start even when scheduled. If I could return it easily, I would.",2.0,2025-06-08,0.139,0.743,0.119,-0.1027,negative
133,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. Definitely not worth the high price tag.,1.0,2024-12-17,0.091,0.762,0.147,0.2579,positive
153,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. Definitely not worth the high price tag.,2.0,2024-02-28,0.221,0.645,0.134,-0.194,negative
180,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. It failed to meet even my basic expectations.,2.0,2025-07-26,0.387,0.613,0.0,-0.802,negative
187,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. I’ll be switching back to a simpler machine.,1.0,2024-03-27,0.0,1.0,0.0,0.0,neutral
3,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. Definitely worth the price in my opinion.,5.0,2023-11-01,0.0,0.753,0.247,0.5574,positive
36,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. It’s become an essential part of my kitchen.,5.0,2024-09-15,0.0,1.0,0.0,0.0,neutral
195,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. I expected much better performance.,1.0,2023-10-15,0.0,0.818,0.182,0.4404,positive
123,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. Definitely not worth the high price tag.,2.0,2023-04-04,0.166,0.56,0.274,0.5115,positive
117,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. I’ll be switching back to a simpler machine.,2.0,2023-06-23,0.153,0.847,0.0,-0.4404,negative
169,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. I wouldn’t buy from this brand again.,1.0,2023-09-18,0.0,1.0,0.0,0.0,neutral
23,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. Definitely worth the price in my opinion.,5.0,2023-06-01,0.0,0.669,0.331,0.7133,positive
158,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. It feels more like a beta product than a finished one.,2.0,2023-05-20,0.119,0.763,0.118,-0.0018,neutral
143,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. Definitely not worth the high price tag.,2.0,2023-01-25,0.102,0.733,0.165,0.2579,positive
185,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. I expected much better performance.,2.0,2024-09-06,0.0,0.828,0.172,0.4404,positive
84,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. I would happily buy this again.,5.0,2025-06-20,0.0,0.536,0.464,0.886,positive
118,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. It feels more like a beta product than a finished one.,1.0,2024-05-22,0.122,0.76,0.118,-0.0276,neutral
91,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. Highly recommend it to any coffee lover.",4.0,2024-08-17,0.0,0.591,0.409,0.8655,positive
27,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. I’m impressed and would recommend it to friends.,4.0,2025-06-04,0.0,0.565,0.435,0.8678,positive
190,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. It failed to meet even my basic expectations.,1.0,2024-06-30,0.163,0.837,0.0,-0.5106,negative
104,LumaBrew Smart Coffee Maker,negative,"The coffee often comes out lukewarm instead of hot. If I could return it easily, I would.",2.0,2023-09-11,0.0,0.87,0.13,0.34,positive
146,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. This has been a disappointing experience.,1.0,2025-03-29,0.211,0.789,0.0,-0.4939,negative
182,LumaBrew Smart Coffee Maker,negative,"Cleaning the internal parts is harder than it should be. Overall, I regret buying this product.",1.0,2024-03-31,0.157,0.843,0.0,-0.4215,negative
159,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. I wouldn’t buy from this brand again.,1.0,2024-12-29,0.157,0.843,0.0,-0.4215,negative
135,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. I expected much better performance.,2.0,2023-06-05,0.0,0.818,0.182,0.4404,positive
191,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. I wouldn’t recommend this to others.,2.0,2023-03-08,0.0,0.848,0.152,0.3612,positive
34,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. I would happily buy this again.,5.0,2023-07-05,0.0,0.795,0.205,0.5574,positive
151,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. I wouldn’t recommend this to others.,1.0,2023-12-11,0.153,0.71,0.137,-0.0772,negative
176,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. This has been a disappointing experience.,1.0,2025-11-18,0.424,0.576,0.0,-0.7964,negative
152,LumaBrew Smart Coffee Maker,negative,"Sometimes the machine fails to start even when scheduled. Overall, I regret buying this product.",1.0,2023-09-08,0.301,0.699,0.0,-0.6808,negative
44,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. I would happily buy this again.",5.0,2025-11-17,0.0,0.694,0.306,0.8176,positive
92,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. Overall, I’m very satisfied with this purchase.",5.0,2024-04-01,0.0,0.708,0.292,0.7346,positive
86,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. It’s become an essential part of my kitchen.,4.0,2025-06-03,0.0,0.688,0.312,0.7783,positive
51,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. Highly recommend it to any coffee lover.,5.0,2025-03-02,0.0,0.53,0.47,0.908,positive
138,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. It feels more like a beta product than a finished one.,2.0,2024-04-17,0.0,0.872,0.128,0.4201,positive
114,LumaBrew Smart Coffee Maker,negative,"The app disconnects frequently and is frustrating to use. If I could return it easily, I would.",2.0,2023-12-05,0.143,0.739,0.118,-0.128,negative
130,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. It failed to meet even my basic expectations.,1.0,2024-09-05,0.244,0.626,0.129,-0.3758,negative
129,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. I wouldn’t buy from this brand again.,2.0,2023-07-11,0.101,0.745,0.154,0.2484,positive
128,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. It feels more like a beta product than a finished one.,1.0,2025-12-04,0.077,0.691,0.231,0.584,positive
120,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. It failed to meet even my basic expectations.,2.0,2025-05-19,0.292,0.708,0.0,-0.7351,negative
60,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. I’m genuinely enjoying coffee more because of this.,4.0,2025-06-01,0.0,0.635,0.365,0.8481,positive
71,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. Highly recommend it to any coffee lover.,4.0,2025-04-06,0.0,0.695,0.305,0.7645,positive
126,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. This has been a disappointing experience.,1.0,2023-04-11,0.255,0.6,0.145,-0.2975,negative
75,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. This is one of the best appliances I own.,4.0,2025-03-31,0.0,0.811,0.189,0.6369,positive
7,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. I’m impressed and would recommend it to friends.,5.0,2024-12-21,0.0,0.617,0.383,0.8271,positive
95,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. This is one of the best appliances I own.",4.0,2025-05-17,0.0,0.7,0.3,0.8074,positive
19,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. It exceeded my expectations in every way.,4.0,2024-02-16,0.0,0.806,0.194,0.5574,positive
62,LumaBrew Smart Coffee Maker,positive,"I love being able to start brewing from my phone while still in bed. Overall, I’m very satisfied with this purchase.",5.0,2025-06-25,0.0,0.723,0.277,0.807,positive
22,LumaBrew Smart Coffee Maker,positive,"The app scheduling feature works flawlessly and is very convenient. Overall, I’m very satisfied with this purchase.",5.0,2025-09-23,0.0,0.754,0.246,0.5984,positive
39,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. It exceeded my expectations in every way.,5.0,2024-10-29,0.0,1.0,0.0,0.0,neutral
134,LumaBrew Smart Coffee Maker,negative,"The water tank is small and needs constant refilling. If I could return it easily, I would.",2.0,2024-10-27,0.0,0.87,0.13,0.34,positive
137,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. I’ll be switching back to a simpler machine.,2.0,2025-03-28,0.0,1.0,0.0,0.0,neutral
20,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. I’m genuinely enjoying coffee more because of this.,4.0,2024-11-01,0.0,0.682,0.318,0.7906,positive
72,LumaBrew Smart Coffee Maker,positive,"The machine is quiet compared to my previous coffee makers. Overall, I’m very satisfied with this purchase.",4.0,2024-08-14,0.0,0.838,0.162,0.4754,positive
188,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. It feels more like a beta product than a finished one.,1.0,2024-05-14,0.0,0.877,0.123,0.4201,positive
47,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. I’m impressed and would recommend it to friends.",5.0,2024-10-08,0.0,0.574,0.426,0.9118,positive
70,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. I’m genuinely enjoying coffee more because of this.,5.0,2025-02-27,0.0,0.725,0.275,0.8225,positive
171,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. I wouldn’t recommend this to others.,2.0,2024-05-29,0.266,0.598,0.136,-0.34,negative
112,LumaBrew Smart Coffee Maker,negative,"The app disconnects frequently and is frustrating to use. Overall, I regret buying this product.",1.0,2023-05-13,0.305,0.695,0.0,-0.6908,negative
157,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. I’ll be switching back to a simpler machine.,1.0,2025-10-01,0.149,0.851,0.0,-0.4215,negative
100,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. I’m genuinely enjoying coffee more because of this.",5.0,2024-08-03,0.0,0.711,0.289,0.7579,positive
98,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. Totally lives up to the marketing claims.",4.0,2023-11-10,0.0,0.838,0.162,0.4767,positive
166,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. This has been a disappointing experience.,1.0,2023-06-28,0.198,0.802,0.0,-0.4939,negative
106,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. This has been a disappointing experience.,1.0,2025-10-05,0.186,0.814,0.0,-0.4939,negative
66,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. It’s become an essential part of my kitchen.,5.0,2024-07-11,0.0,0.833,0.167,0.6369,positive
80,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. I’m genuinely enjoying coffee more because of this.,5.0,2025-04-28,0.0,0.833,0.167,0.5267,positive
69,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. It exceeded my expectations in every way.,4.0,2024-12-09,0.0,0.826,0.174,0.6369,positive
124,LumaBrew Smart Coffee Maker,negative,"Setup was confusing and the manual isn’t very clear. If I could return it easily, I would.",2.0,2025-07-22,0.09,0.661,0.25,0.5256,positive
125,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. I expected much better performance.,2.0,2023-11-01,0.102,0.588,0.31,0.5984,positive
164,LumaBrew Smart Coffee Maker,negative,"The build quality feels cheap for the price. If I could return it easily, I would.",1.0,2023-04-18,0.0,0.862,0.138,0.34,positive
167,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. I’ll be switching back to a simpler machine.,1.0,2023-09-03,0.0,1.0,0.0,0.0,neutral
64,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. I would happily buy this again.,5.0,2025-06-09,0.0,0.698,0.302,0.8316,positive
162,LumaBrew Smart Coffee Maker,negative,"The build quality feels cheap for the price. Overall, I regret buying this product.",1.0,2024-03-01,0.177,0.823,0.0,-0.4215,negative
1,Mazda MX-5,positive,"It delivers a pure, lightweight driving experience.",5.0,no data,0.0,1.0,0.0,0.0,neutral
2,Mazda MX-5,positive,The handling is exceptionally responsive.,5.0,no data,0.0,0.589,0.411,0.4201,positive
3,Mazda MX-5,positive,It offers one of the best manual gearboxes in the industry.,5.0,no data,0.0,0.704,0.296,0.6369,positive
4,Mazda MX-5,positive,The convertible top is easy to operate manually.,5.0,no data,0.0,0.561,0.439,0.5719,positive
5,Mazda MX-5,positive,Its engaging driving feel makes every trip fun.,5.0,no data,0.0,0.513,0.487,0.6908,positive
6,Mazda MX-5,positive,The car maintains outstanding reliability over time.,4.0,no data,0.0,0.6,0.4,0.6124,positive
7,Mazda MX-5,positive,It is highly fuel-efficient for a sports car.,4.0,no data,0.0,1.0,0.0,0.0,neutral
8,Mazda MX-5,positive,The steering provides excellent road feedback.,5.0,no data,0.0,0.575,0.425,0.5719,positive
9,Mazda MX-5,positive,"The car has a timeless, iconic roadster design.",5.0,no data,0.0,1.0,0.0,0.0,neutral
10,Mazda MX-5,positive,Maintenance costs are relatively low.,4.0,no data,0.344,0.656,0.0,-0.2732,negative
11,Mazda MX-5,positive,Running costs are low compared to other sports cars.,4.0,no data,0.208,0.792,0.0,-0.2732,negative
12,Mazda MX-5,positive,The compact size makes it easy to park in cities.,4.0,no data,0.0,0.756,0.244,0.4404,positive
13,Mazda MX-5,positive,The aftermarket modification community is huge.,5.0,no data,0.0,0.685,0.315,0.3182,positive
14,Mazda MX-5,positive,It has a dedicated fanbase worldwide.,5.0,no data,0.0,0.625,0.375,0.4588,positive
15,Mazda MX-5,positive,The driving position feels natural and sporty.,5.0,no data,0.0,0.706,0.294,0.3612,positive
16,Mazda MX-5,positive,Its weight distribution is nearly perfect.,5.0,no data,0.0,0.575,0.425,0.5719,positive
17,Mazda MX-5,positive,The roadster layout emphasizes fun over brute power.,5.0,no data,0.0,0.68,0.32,0.5106,positive
18,Mazda MX-5,positive,It’s affordable compared to competing sports cars.,4.0,no data,0.0,1.0,0.0,0.0,neutral
19,Mazda MX-5,positive,Soft-top and RF versions provide buyer flexibility.,4.0,no data,0.0,0.714,0.286,0.34,positive
20,Mazda MX-5,positive,Owners report high satisfaction and emotional attachment.,5.0,no data,0.0,0.374,0.626,0.6908,positive
21,Mazda MX-5,positive,It retains resale value remarkably well.,4.0,no data,0.0,0.455,0.545,0.5849,positive
22,Mazda MX-5,positive,"The engine has a great, sporty character.",4.0,no data,0.0,0.594,0.406,0.6249,positive
23,Mazda MX-5,positive,Mazda’s engineering philosophy shines in the chassis design.,5.0,no data,0.0,1.0,0.0,0.0,neutral
24,Mazda MX-5,positive,The car encourages enthusiast driving habits.,5.0,no data,0.0,0.426,0.574,0.6597,positive
25,Mazda MX-5,positive,It is a great entry-level sports car for new drivers.,4.0,no data,0.0,0.687,0.313,0.6249,positive
26,Mazda MX-5,positive,Offers a very connected feel between driver and mechanics.,5.0,no data,0.0,1.0,0.0,0.0,neutral
27,Mazda MX-5,positive,The suspension strikes a good balance between comfort and sportiness.,4.0,no data,0.168,0.47,0.362,0.4404,positive
28,Mazda MX-5,positive,Owners often describe it as ‘smiles per mile’.,5.0,no data,0.0,1.0,0.0,0.0,neutral
29,Mazda MX-5,positive,The minimalist interior enhances the driving focus.,4.0,no data,0.0,1.0,0.0,0.0,neutral
30,Mazda MX-5,positive,It has great engine longevity with proper care.,4.0,no data,0.0,0.451,0.549,0.8074,positive
31,Mazda MX-5,positive,Upkeep is cheap thanks to inexpensive parts.,4.0,no data,0.0,0.674,0.326,0.4404,positive
32,Mazda MX-5,positive,It’s ideal for weekend cruising and spirited driving.,5.0,no data,0.0,0.513,0.487,0.6908,positive
33,Mazda MX-5,positive,It feels fast even at legal speeds.,5.0,no data,0.0,0.8,0.2,0.128,positive
34,Mazda MX-5,positive,The seating position keeps you low to the ground.,4.0,no data,0.208,0.792,0.0,-0.2732,negative
35,Mazda MX-5,positive,A joy to drive on winding roads.,5.0,no data,0.0,0.612,0.388,0.5859,positive
36,Mazda MX-5,positive,It has excellent aftermarket tuning options.,5.0,no data,0.0,0.575,0.425,0.5719,positive
37,Mazda MX-5,positive,The community culture is friendly and passionate.,5.0,no data,0.0,0.431,0.569,0.765,positive
38,Mazda MX-5,positive,It performs well on track days for its price.,4.0,no data,0.0,0.792,0.208,0.2732,positive
39,Mazda MX-5,positive,The chassis is playful and forgiving.,5.0,no data,0.0,0.408,0.592,0.7003,positive
40,Mazda MX-5,positive,Insurance costs can be surprisingly reasonable.,4.0,no data,0.0,0.694,0.306,0.296,positive
41,Mazda MX-5,positive,It looks good from almost every angle.,5.0,no data,0.0,0.674,0.326,0.4404,positive
42,Mazda MX-5,positive,The ride quality is better than expected for its class.,4.0,no data,0.0,0.756,0.244,0.4404,positive
43,Mazda MX-5,positive,It’s easy to personalize and customize.,4.0,no data,0.0,0.633,0.367,0.4404,positive
44,Mazda MX-5,positive,The car feels like a mechanical extension of the driver.,5.0,no data,0.0,0.783,0.217,0.3612,positive
45,Mazda MX-5,positive,Mazda’s build quality is consistently solid.,4.0,no data,0.0,0.758,0.242,0.1531,positive
46,Mazda MX-5,positive,Drivers can learn performance driving safely in it.,5.0,no data,0.0,0.686,0.314,0.4939,positive
47,Mazda MX-5,positive,It’s extremely fun even at low horsepower.,5.0,no data,0.196,0.468,0.336,0.3597,positive
48,Mazda MX-5,positive,The soft top roof is durable and weather-resistant.,4.0,no data,0.0,0.795,0.205,0.2023,positive
49,Mazda MX-5,positive,The RF hard-top model offers extra practicality.,4.0,no data,0.0,1.0,0.0,0.0,neutral
50,Mazda MX-5,positive,"It encourages spirited, joyful driving habits.",5.0,no data,0.0,0.248,0.752,0.8442,positive
51,Mazda MX-5,positive,Great for touring scenic drives with the roof down.,5.0,no data,0.0,0.661,0.339,0.6249,positive
52,Mazda MX-5,positive,It strikes a perfect balance between price and performance.,4.0,no data,0.189,0.53,0.28,0.296,positive
53,Mazda MX-5,positive,Maintenance is straightforward for DIY owners.,4.0,no data,0.0,1.0,0.0,0.0,neutral
54,Mazda MX-5,positive,The engine revs smoothly and eagerly.,4.0,no data,0.0,0.658,0.342,0.3818,positive
55,Mazda MX-5,positive,"The gearbox is accurate, short, and rewarding.",5.0,no data,0.0,0.638,0.362,0.5267,positive
56,Mazda MX-5,positive,It’s highly photogenic and recognizable.,4.0,no data,0.0,1.0,0.0,0.0,neutral
57,Mazda MX-5,positive,A well-cultivated sense of automotive purity.,5.0,no data,0.0,1.0,0.0,0.0,neutral
58,Mazda MX-5,positive,It provides a strong emotional connection to driving.,5.0,no data,0.0,0.55,0.45,0.5994,positive
59,Mazda MX-5,positive,The car feels much more expensive than it is.,4.0,no data,0.0,1.0,0.0,0.0,neutral
60,Mazda MX-5,positive,It’s considered one of the best driver’s cars of all time.,5.0,no data,0.0,0.704,0.296,0.6369,positive
61,Mazda MX-5,positive,It inspires automotive enthusiasm in young drivers.,5.0,no data,0.0,0.463,0.537,0.7003,positive
62,Mazda MX-5,positive,A true embodiment of Mazda’s ‘Jinba Ittai’ philosophy.,5.0,no data,0.0,0.714,0.286,0.4215,positive
63,Mazda MX-5,positive,Responsive throttle and lively engine.,4.0,no data,0.0,0.357,0.643,0.6597,positive
64,Mazda MX-5,positive,Great choice for a fun commuter car.,4.0,no data,0.0,0.403,0.597,0.8126,positive
65,Mazda MX-5,positive,"It’s compact, agile, and intuitive.",5.0,no data,0.0,1.0,0.0,0.0,neutral
66,Mazda MX-5,positive,The OEM seats provide good lateral support.,4.0,no data,0.0,0.472,0.528,0.6808,positive
67,Mazda MX-5,positive,Low total cost of ownership.,4.0,no data,0.344,0.656,0.0,-0.2732,negative
68,Mazda MX-5,positive,Easy to work on mechanically.,4.0,no data,0.0,0.58,0.42,0.4404,positive
69,Mazda MX-5,positive,Plenty of enthusiast clubs and events worldwide.,5.0,no data,0.0,0.706,0.294,0.3612,positive
70,Mazda MX-5,positive,It’s a car that encourages spontaneous road trips.,5.0,no data,0.0,0.707,0.293,0.4404,positive
71,Mazda MX-5,positive,You can feel the tires gripping the road.,4.0,no data,0.0,1.0,0.0,0.0,neutral
72,Mazda MX-5,positive,It brings joy to almost anyone who drives it.,5.0,no data,0.0,0.678,0.322,0.5859,positive
73,Mazda MX-5,positive,Owners often keep them for years or decades.,4.0,no data,0.0,1.0,0.0,0.0,neutral
74,Mazda MX-5,positive,The ergonomics are well thought-out.,4.0,no data,0.0,0.656,0.344,0.2732,positive
75,Mazda MX-5,positive,The steering wheel size and feel are perfect.,5.0,no data,0.0,0.654,0.346,0.5719,positive
76,Mazda MX-5,positive,It feels alive on twisty roads.,5.0,no data,0.0,0.658,0.342,0.3818,positive
77,Mazda MX-5,positive,"Simple, honest sports car design.",5.0,no data,0.0,0.548,0.452,0.5106,positive
78,Mazda MX-5,positive,Mazda delivers consistent improvements across generations.,4.0,no data,0.0,0.685,0.315,0.3182,positive
79,Mazda MX-5,positive,It has a very involving driving experience.,5.0,no data,0.0,1.0,0.0,0.0,neutral
80,Mazda MX-5,positive,Great car for convertible-style freedom.,5.0,no data,0.0,0.265,0.735,0.8519,positive
81,Mazda MX-5,positive,"It makes driving an event, not just transportation.",5.0,no data,0.0,1.0,0.0,0.0,neutral
82,Mazda MX-5,positive,Excellent power-to-weight ratio.,5.0,no data,0.0,0.351,0.649,0.5719,positive
83,Mazda MX-5,positive,It’s a modern classic in sports car history.,5.0,no data,0.0,1.0,0.0,0.0,neutral
84,Mazda MX-5,positive,Great option for autocross and amateur racing.,4.0,no data,0.0,0.594,0.406,0.6249,positive
85,Mazda MX-5,positive,"It has a distinctive, enthusiastic exhaust tone.",4.0,no data,0.212,0.481,0.308,0.25,positive
86,Mazda MX-5,positive,Low center of gravity improves stability.,5.0,no data,0.236,0.449,0.315,0.1779,positive
87,Mazda MX-5,positive,It encourages manual driving skills.,5.0,no data,0.0,0.58,0.42,0.4404,positive
88,Mazda MX-5,positive,Great sunny-day weekend car.,5.0,no data,0.0,0.423,0.577,0.6249,positive
89,Mazda MX-5,positive,It sets the standard for affordable fun cars.,5.0,no data,0.0,0.68,0.32,0.5106,positive
90,Mazda MX-5,positive,It’s friendly and non-intimidating to drive.,5.0,no data,0.0,0.61,0.39,0.4939,positive
91,Mazda MX-5,positive,Highly suitable for beginners and experienced drivers alike.,5.0,no data,0.0,1.0,0.0,0.0,neutral
92,Mazda MX-5,positive,It’s easy to restore older models.,4.0,no data,0.0,0.44,0.56,0.6249,positive
93,Mazda MX-5,positive,The interior is durable for long-term ownership.,4.0,no data,0.0,1.0,0.0,0.0,neutral
94,Mazda MX-5,positive,It rewards smooth and precise driving technique.,5.0,no data,0.0,0.659,0.341,0.4767,positive
95,Mazda MX-5,positive,A dependable daily driver for many owners.,4.0,no data,0.0,1.0,0.0,0.0,neutral
96,Mazda MX-5,positive,The manual gearbox enhances driver involvement.,5.0,no data,0.0,1.0,0.0,0.0,neutral
97,Mazda MX-5,positive,It’s widely recognized as the best selling roadster ever.,5.0,no data,0.0,0.656,0.344,0.6369,positive
98,Mazda MX-5,positive,Driving it creates a strong emotional memory.,5.0,no data,0.0,0.364,0.636,0.7184,positive
99,Mazda MX-5,positive,The car fosters a strong connection between driver and machine.,5.0,no data,0.0,0.732,0.268,0.5106,positive
100,Mazda MX-5,positive,It remains true to its original roadster philosophy across generations.,5.0,no data,0.0,0.611,0.389,0.6249,positive
101,Mazda MX-5,negative,The storage space is extremely limited.,2.0,no data,0.305,0.695,0.0,-0.2944,negative
102,Mazda MX-5,negative,The cabin feels cramped for taller drivers.,2.0,no data,0.0,1.0,0.0,0.0,neutral
103,Mazda MX-5,negative,It lacks horsepower compared to rival sports cars.,2.0,no data,0.0,1.0,0.0,0.0,neutral
104,Mazda MX-5,negative,Road noise is loud at high speeds.,2.0,no data,0.0,1.0,0.0,0.0,neutral
105,Mazda MX-5,negative,The ride can feel harsh on rough pavement.,2.0,no data,0.293,0.707,0.0,-0.4404,negative
106,Mazda MX-5,negative,The infotainment system is basic.,3.0,no data,0.0,1.0,0.0,0.0,neutral
107,Mazda MX-5,negative,It doesn’t perform well in extreme weather.,2.0,no data,0.0,0.741,0.259,0.2732,positive
108,Mazda MX-5,negative,Limited trunk capacity restricts long-trip practicality.,2.0,no data,0.512,0.488,0.0,-0.4939,negative
109,Mazda MX-5,negative,Wind noise increases significantly with speed.,2.0,no data,0.0,1.0,0.0,0.0,neutral
110,Mazda MX-5,negative,The seats can become uncomfortable on long drives.,2.0,no data,0.271,0.729,0.0,-0.3818,negative
111,Mazda MX-5,negative,Poor winter drivability without special tires.,2.0,no data,0.573,0.427,0.0,-0.6551,negative
112,Mazda MX-5,negative,The engine lacks torque for quick acceleration.,2.0,no data,0.0,1.0,0.0,0.0,neutral
113,Mazda MX-5,negative,Interior materials can feel cheap on some models.,2.0,no data,0.0,1.0,0.0,0.0,neutral
114,Mazda MX-5,negative,Repairs at dealerships can be pricey.,2.0,no data,0.0,1.0,0.0,0.0,neutral
115,Mazda MX-5,negative,It can feel underpowered on highways.,2.0,no data,0.0,1.0,0.0,0.0,neutral
116,Mazda MX-5,negative,Practicality is very limited due to size.,2.0,no data,0.268,0.732,0.0,-0.2944,negative
117,Mazda MX-5,negative,Some models suffer from rust issues.,2.0,no data,0.412,0.588,0.0,-0.5423,negative
118,Mazda MX-5,negative,Limited sound insulation reduces cabin comfort.,2.0,no data,0.226,0.476,0.298,0.1531,positive
119,Mazda MX-5,negative,The suspension can feel too firm for daily commuting.,2.0,no data,0.0,1.0,0.0,0.0,neutral
120,Mazda MX-5,negative,Not ideal for drivers over 6 feet tall.,2.0,no data,0.284,0.716,0.0,-0.4168,negative
121,Mazda MX-5,negative,Lacks modern luxury features.,3.0,no data,0.0,1.0,0.0,0.0,neutral
122,Mazda MX-5,negative,Small cabin storage for personal items.,3.0,no data,0.0,1.0,0.0,0.0,neutral
123,Mazda MX-5,negative,Limited cargo space even with passenger seat used.,3.0,no data,0.213,0.787,0.0,-0.2263,negative
124,Mazda MX-5,negative,The convertible top allows some water ingress in extreme rain.,2.0,no data,0.0,0.833,0.167,0.2023,positive
125,Mazda MX-5,negative,Highway passing requires aggressive downshifting.,2.0,no data,0.286,0.714,0.0,-0.1531,negative
126,Mazda MX-5,negative,Engine sound can be droney at high RPMs.,2.0,no data,0.0,1.0,0.0,0.0,neutral
127,Mazda MX-5,negative,It’s not suited for family use.,3.0,no data,0.0,1.0,0.0,0.0,neutral
128,Mazda MX-5,negative,Back pain complaints from tall drivers.,2.0,no data,0.6,0.4,0.0,-0.7184,negative
129,Mazda MX-5,negative,The body roll is noticeable at times.,3.0,no data,0.0,1.0,0.0,0.0,neutral
130,Mazda MX-5,negative,High insurance costs for young drivers.,2.0,no data,0.0,1.0,0.0,0.0,neutral
131,Mazda MX-5,negative,Hard-top RF has reduced rear visibility.,2.0,no data,0.0,1.0,0.0,0.0,neutral
132,Mazda MX-5,negative,Limited headroom with the roof closed.,2.0,no data,0.275,0.725,0.0,-0.2263,negative
133,Mazda MX-5,negative,Interior storage space is minimal.,3.0,no data,0.0,1.0,0.0,0.0,neutral
134,Mazda MX-5,negative,The stock tires lack grip in wet conditions.,2.0,no data,0.247,0.753,0.0,-0.3182,negative
